Dum Laga Ke Haisha,(2015),7.5,www.imdb.com/title/tt3495030/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_164
Ghajini,(2005),7.5,www.imdb.com/title/tt0449951/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_165
Peepli (Live),(2010),7.5,www.imdb.com/title/tt1447508/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_166
Baghban,(2003),7.4,www.imdb.com/title/tt0337578/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_167
Mankatha,(2011),7.4,www.imdb.com/title/tt1705772/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_168
Badlapur,(2015),7.4,www.imdb.com/title/tt3678782/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_169
Chachi 420,(1997),7.4,www.imdb.com/title/tt0233422/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_170
Yuva,(2004),7.4,www.imdb.com/title/tt0382383/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_171
Sivaji,(2007),7.4,www.imdb.com/title/tt0479751/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_172
Guzaarish,(2010),7.4,www.imdb.com/title/tt1438298/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_173
Kabhi Khushi Kabhie Gham...,(2001),7.4,www.imdb.com/title/tt0248126/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_174
Dear Zindagi,(2016),7.4,www.imdb.com/title/tt5946128/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_175
Jolly LLB,(2013),7.4,www.imdb.com/title/tt2621000/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_176
Kaminey,(2009),7.4,www.imdb.com/title/tt1274295/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_177
Khiladi,(1992),7.4,www.imdb.com/title/tt0104605/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_178
Once Upon a Time in Mumbaai,(2010),7.4,www.imdb.com/title/tt1395054/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_179
Bareilly Ki Barfi,(2017),7.4,www.imdb.com/title/tt6967980/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_180
Life in a Metro,(2007),7.4,www.imdb.com/title/tt0800956/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_181
Monsoon Wedding,(2001),7.4,www.imdb.com/title/tt0265343/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_182
Golmaal: Fun Unlimited,(2006),7.4,www.imdb.com/title/tt0495034/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_183
Maine Pyar Kiya,(1989),7.4,www.imdb.com/title/tt0100095/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_184
Ghulam,(1998),7.4,www.imdb.com/title/tt0190419/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_185
Khaleja,(2010),7.4,www.imdb.com/title/tt1582519/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_186
Page 3,(2005),7.3,www.imdb.com/title/tt0443708/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_187
Ishqiya,(2010),7.3,www.imdb.com/title/tt1345777/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_188
Lootera,(2013),7.3,www.imdb.com/title/tt2224317/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_189
Raman Raghav 2.0,(2016),7.3,www.imdb.com/title/tt5662932/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_190
Ghajini,(2008),7.3,www.imdb.com/title/tt1166100/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_191
Mardaani,(2014),7.3,www.imdb.com/title/tt3495000/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_192
Srimanthudu,(2015),7.3,www.imdb.com/title/tt4727512/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_193
Parineeta,(2005),7.3,www.imdb.com/title/tt0437407/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_194
Bhool Bhulaiyaa,(2007),7.3,www.imdb.com/title/tt0995031/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_195
Holiday,(2014),7.3,www.imdb.com/title/tt2556308/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_196
Shaitan,(2011),7.3,www.imdb.com/title/tt1836912/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_197
Dookudu,(2011),7.3,www.imdb.com/title/tt1756476/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_198
Band Baaja Baaraat,(2010),7.3,www.imdb.com/title/tt1610452/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_199
Taxi No. 9 2 11: Nau Do Gyarah,(2006),7.3,www.imdb.com/title/tt0476884/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_200
Pyaar Ka Punchnama 2,(2015),7.3,www.imdb.com/title/tt4430136/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_201
Shanghai,(2012),7.2,www.imdb.com/title/tt2072227/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_202
No One Killed Jessica,(2011),7.2,www.imdb.com/title/tt1734110/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_203
Namastey London,(2007),7.2,www.imdb.com/title/tt0795434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_204
Toilet - Ek Prem Katha,(2017),7.2,www.imdb.com/title/tt5785170/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_205
Te3n,(2016),7.2,www.imdb.com/title/tt4814290/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_206
Tere Bin Laden,(2010),7.2,www.imdb.com/title/tt1629391/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_207
Ayan,(2009),7.2,www.imdb.com/title/tt1355546/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_208
D-Day,(2013),7.2,www.imdb.com/title/tt2385104/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_209
Nanban,(2012),7.2,www.imdb.com/title/tt2180477/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_210
Paa,(2009),7.2,www.imdb.com/title/tt1532957/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_211
Talaash,(2012),7.2,www.imdb.com/title/tt1787988/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_212
Padmaavat,(2018),7.2,www.imdb.com/title/tt5935704/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_213
Nannaku Prematho,(2016),7.2,www.imdb.com/title/tt5098128/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_214
Jolly LLB 2,(2017),7.2,www.imdb.com/title/tt5982852/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_215
Nh10,(2015),7.2,www.imdb.com/title/tt3742284/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_216
Mohra,(1994),7.2,www.imdb.com/title/tt0110546/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_217
Billa,(2007),7.2,www.imdb.com/title/tt0920457/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_218
Fanaa,(2006),7.2,www.imdb.com/title/tt0439662/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_219
Don,(2006),7.2,www.imdb.com/title/tt0461936/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_220
i,(2015),7.2,www.imdb.com/title/tt2302966/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_221
Gadar: Ek Prem Katha,(2001),7.2,www.imdb.com/title/tt0284137/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_222
Bajirao Mastani,(2015),7.1,www.imdb.com/title/tt3735246/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_223
Dhamaal,(2007),7.1,www.imdb.com/title/tt0845448/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_224
Gabbar is Back,(2015),7.1,www.imdb.com/title/tt2424988/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_225
Uppi 2,(2015),7.1,www.imdb.com/title/tt4833824/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_226
Dasavatharam,(2008),7.1,www.imdb.com/title/tt0479651/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_227
Raajneeti,(2010),7.1,www.imdb.com/title/tt1291465/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_228
Shootout at Lokhandwala,(2007),7.1,www.imdb.com/title/tt0811066/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_229
Dedh Ishqiya,(2014),7.1,www.imdb.com/title/tt2675978/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_230
Yennai Arindhaal,(2015),7.1,www.imdb.com/title/tt4258292/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_231
Tamasha,(2015),7.1,www.imdb.com/title/tt3148502/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_232
Race Gurram,(2014),7.1,www.imdb.com/title/tt3142764/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_233
Rab Ne Bana Di Jodi,(2008),7.1,www.imdb.com/title/tt1182937/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_234
Wazir,(2016),7.1,www.imdb.com/title/tt0315642/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_235
Gunda,(1998),7.1,www.imdb.com/title/tt0497915/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_236
Koi... Mil Gaya,(2003),7.1,www.imdb.com/title/tt0254481/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_237
Luck by Chance,(2009),7.1,www.imdb.com/title/tt0886539/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_238
Dhobi Ghat,(2010),7.1,www.imdb.com/title/tt1433810/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_239
Table No.21,(2013),7.1,www.imdb.com/title/tt2229842/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_240
Atharintiki Daaredi,(2013),7.1,www.imdb.com/title/tt3042926/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_241
Pokkiri,(2007),7.1,www.imdb.com/title/tt1451409/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_242
Chaar Sahibzaade,(2014),7.1,www.imdb.com/title/tt4168188/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_243
Sanam Teri Kasam,(2016),7.1,www.imdb.com/title/tt5255710/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_244
Hum Tum,(2004),7.1,www.imdb.com/title/tt0378072/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_245
Mohabbatein,(2000),7.1,www.imdb.com/title/tt0213890/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_246
Dil To Pagal Hai,(1997),7.0,www.imdb.com/title/tt0118983/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_247
Tere Naam,(2003),7.0,www.imdb.com/title/tt0374271/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_248
Rustom,(2016),7.0,www.imdb.com/title/tt5165344/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_249
